"Date","Price","Open","High","Low","Vol.","Change %"
"May 01, 2007","489.29","487.50","490.56","484.50","216.26M","0.37%"
"Apr 30, 2007","487.50","493.36","497.37","487.46","206.75M","-1.19%"
"Apr 27, 2007","493.36","493.85","496.34","489.91","177.79M","-0.10%"
"Apr 26, 2007","493.85","493.49","495.53","489.32","219.53M","0.07%"
"Apr 25, 2007","493.52","483.69","495.84","483.69","231.17M","2.03%"
"Apr 24, 2007","483.70","486.18","486.74","482.32","188.95M","-0.51%"
"Apr 23, 2007","486.18","487.55","491.13","485.86","200.51M","-0.28%"
"Apr 20, 2007","487.55","477.40","487.85","477.40","242.19M","2.13%"
"Apr 19, 2007","477.40","482.22","482.22","475.68","164.77M","-1.00%"
"Apr 18, 2007","482.24","485.49","485.49","480.35","202.67M","-0.67%"
"Apr 17, 2007","485.49","487.18","489.26","483.28","198.48M","-0.35%"
"Apr 16, 2007","487.18","483.66","487.19","480.35","186.31M","0.73%"
"Apr 13, 2007","483.66","483.33","484.50","481.14","155.06M","0.07%"
"Apr 12, 2007","483.33","476.53","483.37","475.51","198.66M","1.43%"
"Apr 11, 2007","476.53","479.94","481.91","475.47","217.54M","-0.71%"
"Apr 10, 2007","479.94","473.31","480.59","473.31","183.22M","1.40%"
"Apr 09, 2007","473.31","474.05","478.71","472.29","181.33M","-0.16%"
"Apr 05, 2007","474.05","472.56","475.14","471.59","161.72M","0.32%"
"Apr 04, 2007","472.56","470.45","472.90","466.52","182.49M","0.45%"
"Apr 03, 2007","470.45","468.51","471.60","464.87","201.08M","0.41%"
"Apr 02, 2007","468.51","463.37","469.39","463.37","182.30M","1.11%"
"Mar 30, 2007","463.37","469.19","469.20","461.65","182.82M","-1.24%"
"Mar 29, 2007","469.19","464.95","469.99","464.95","228.25M","0.91%"
"Mar 28, 2007","464.96","465.94","468.53","463.32","225.26M","-0.21%"
"Mar 27, 2007","465.96","465.79","466.87","462.87","202.14M","0.04%"
"Mar 26, 2007","465.79","462.18","466.24","459.37","203.25M","0.78%"
"Mar 23, 2007","462.18","459.35","463.89","459.35","188.52M","0.62%"
"Mar 22, 2007","459.35","451.45","462.12","451.45","257.67M","1.75%"
"Mar 21, 2007","451.45","443.70","453.27","443.70","228.19M","1.75%"
"Mar 20, 2007","443.70","440.87","443.96","438.96","292.49M","0.64%"
"Mar 19, 2007","440.87","433.25","441.45","433.25","183.68M","1.76%"
"Mar 16, 2007","433.25","437.32","438.95","431.53","224.44M","-0.93%"
"Mar 15, 2007","437.32","438.98","440.45","435.79","167.93M","-0.38%"
"Mar 14, 2007","438.98","432.92","439.03","430.17","223.06M","1.40%"
"Mar 13, 2007","432.93","438.55","443.58","432.32","214.60M","-1.29%"
"Mar 12, 2007","438.58","440.15","440.64","436.29","159.10M","-0.36%"
"Mar 09, 2007","440.17","441.34","444.26","438.14","198.11M","-0.27%"
"Mar 08, 2007","441.34","439.61","443.46","438.51","205.43M","0.39%"
"Mar 07, 2007","439.61","433.48","446.32","432.99","264.54M","1.39%"
"Mar 06, 2007","433.57","425.84","433.91","425.84","197.35M","1.82%"
"Mar 05, 2007","425.84","428.92","431.49","423.04","218.77M","-0.72%"
"Mar 02, 2007","428.92","435.77","435.88","426.64","199.12M","-1.57%"
"Mar 01, 2007","435.77","436.83","440.03","428.70","243.96M","-0.24%"
"Feb 28, 2007","436.83","436.36","443.19","436.22","264.57M","0.11%"
"Feb 27, 2007","436.37","454.20","454.20","433.57","264.22M","-3.93%"
"Feb 26, 2007","454.23","451.66","457.77","451.66","176.56M","0.57%"
"Feb 23, 2007","451.66","450.72","454.00","450.40","172.37M","0.21%"
"Feb 22, 2007","450.72","446.46","451.45","444.44","192.18M","0.95%"
"Feb 21, 2007","446.46","443.31","447.47","439.90","191.54M","0.71%"
"Feb 20, 2007","443.31","446.65","446.65","440.70","149.14M","-0.75%"
"Feb 16, 2007","446.65","447.07","448.13","445.62","154.10M","-0.12%"
"Feb 15, 2007","447.19","451.51","451.51","444.65","188.32M","-1.01%"
"Feb 14, 2007","451.75","450.50","455.30","448.81","169.17M","0.18%"
"Feb 13, 2007","450.95","445.20","451.08","445.20","151.37M","1.29%"
"Feb 12, 2007","445.20","450.55","450.55","443.27","153.58M","-1.19%"
"Feb 09, 2007","450.58","452.57","454.53","448.91","153.30M","-0.44%"
"Feb 08, 2007","452.58","448.10","453.54","445.72","178.04M","1.00%"
"Feb 07, 2007","448.10","450.82","454.22","446.23","162.28M","-0.75%"
"Feb 06, 2007","451.50","452.63","454.75","448.84","161.60M","-0.25%"
"Feb 05, 2007","452.63","451.94","455.86","451.12","159.84M","-0.20%"
"Feb 02, 2007","453.52","451.94","455.28","447.94","184.20M","0.35%"
"Feb 01, 2007","451.95","447.09","452.86","445.96","217.37M","1.08%"
"Jan 31, 2007","447.11","446.17","449.53","442.83","207.13M","0.21%"
"Jan 30, 2007","446.17","437.01","447.04","437.01","203.82M","2.10%"
"Jan 29, 2007","437.01","439.13","442.52","435.64","170.43M","-0.49%"
"Jan 26, 2007","439.16","438.40","442.82","438.07","184.45M","0.17%"
"Jan 25, 2007","438.40","447.53","447.53","437.54","198.74M","-2.04%"
"Jan 24, 2007","447.53","445.23","448.17","439.83","190.07M","0.52%"
"Jan 23, 2007","445.23","434.67","447.64","434.67","236.41M","2.43%"
"Jan 22, 2007","434.67","437.17","439.94","432.45","219.11M","-0.57%"
"Jan 19, 2007","437.17","426.58","437.57","426.58","231.35M","2.48%"
"Jan 18, 2007","426.58","429.73","434.13","423.38","208.51M","-0.74%"
"Jan 17, 2007","429.75","424.61","430.99","424.50","221.91M","1.21%"
"Jan 16, 2007","424.61","429.37","430.56","422.61","206.61M","-1.11%"
"Jan 12, 2007","429.37","418.58","430.09","418.58","233.21M","2.58%"
"Jan 11, 2007","418.58","421.80","431.47","417.66","282.76M","-0.76%"
"Jan 10, 2007","421.80","428.78","428.78","419.74","259.84M","-1.63%"
"Jan 09, 2007","428.78","433.45","433.45","424.75","263.70M","-1.08%"
"Jan 08, 2007","433.45","433.57","438.87","429.06","226.61M","-0.03%"
"Jan 05, 2007","433.57","430.28","434.90","428.25","259.78M","0.76%"
"Jan 04, 2007","430.28","438.80","438.80","428.86","312.76M","-1.94%"
"Jan 03, 2007","438.80","455.53","455.53","435.94","304.46M","-3.67%"
"Dec 29, 2006","455.53","459.85","459.85","454.10","112.96M","-0.94%"
"Dec 28, 2006","459.85","458.88","460.68","457.58","102.83M","0.21%"
"Dec 27, 2006","458.89","453.69","459.26","452.64","107.58M","1.14%"
"Dec 26, 2006","453.71","452.91","457.39","450.60","102.44M","0.18%"
"Dec 22, 2006","452.91","456.56","457.47","452.91","109.18M","-0.80%"
"Dec 21, 2006","456.56","459.17","461.72","453.00","149.43M","-0.57%"
"Dec 20, 2006","459.17","464.83","465.14","458.93","157.03M","-1.22%"
"Dec 19, 2006","464.83","457.76","465.94","452.64","181.43M","1.54%"
"Dec 18, 2006","457.76","470.36","470.36","457.30","197.66M","-2.68%"
"Dec 15, 2006","470.36","476.03","476.10","469.87","200.67M","-1.19%"
"Dec 14, 2006","476.03","467.58","477.94","467.58","185.42M","1.81%"
"Dec 13, 2006","467.58","462.69","468.95","462.27","167.81M","1.05%"
"Dec 12, 2006","462.72","461.52","465.85","459.91","168.45M","0.26%"
"Dec 11, 2006","461.52","462.09","464.29","458.81","145.51M","-0.13%"
"Dec 08, 2006","462.11","462.69","467.34","461.51","167.33M","-0.13%"
"Dec 07, 2006","462.69","465.02","466.15","460.41","149.48M","-0.50%"
"Dec 06, 2006","465.02","468.49","471.66","464.87","184.06M","-0.76%"
"Dec 05, 2006","468.58","467.03","471.38","464.22","162.70M","0.33%"
"Dec 04, 2006","467.03","466.49","467.03","461.87","136.69M","0.11%"
"Dec 01, 2006","466.54","464.36","467.32","457.61","181.23M","0.47%"
"Nov 30, 2006","464.36","460.59","467.48","459.59","220.21M","0.82%"
"Nov 29, 2006","460.59","447.76","463.02","447.76","224.24M","2.86%"
"Nov 28, 2006","447.80","439.49","448.72","439.49","161.23M","1.89%"
"Nov 27, 2006","439.49","440.86","445.04","438.12","142.50M","-0.31%"
"Nov 24, 2006","440.86","442.73","444.88","440.12","50.05M","-0.42%"
"Nov 22, 2006","442.73","445.23","446.16","438.28","144.85M","-0.56%"
"Nov 21, 2006","445.23","437.21","445.86","437.21","156.76M","1.83%"
"Nov 20, 2006","437.21","439.13","441.36","434.67","165.65M","-0.44%"
"Nov 17, 2006","439.13","435.33","439.92","430.48","190.62M","0.87%"
"Nov 16, 2006","435.33","447.98","450.14","435.28","205.32M","-2.82%"
"Nov 15, 2006","447.98","444.10","449.93","443.51","180.34M","0.78%"
"Nov 14, 2006","444.52","443.10","445.73","441.59","143.08M","0.31%"
"Nov 13, 2006","443.15","442.98","446.38","439.20","151.37M","0.04%"
"Nov 10, 2006","442.98","442.35","443.84","440.57","137.04M","-0.91%"
"Nov 09, 2006","447.04","442.86","450.75","442.86","205.10M","0.78%"
"Nov 08, 2006","443.56","435.83","444.19","434.06","196.51M","1.77%"
"Nov 07, 2006","435.84","439.53","439.59","433.34","164.68M","-0.84%"
"Nov 06, 2006","439.53","434.98","440.45","432.91","161.80M","1.04%"
"Nov 03, 2006","435.01","427.02","436.73","427.02","172.91M","1.87%"
"Nov 02, 2006","427.02","426.21","429.32","422.08","172.43M","0.19%"
"Nov 01, 2006","426.23","429.74","431.59","422.14","184.66M","-0.82%"
"Oct 31, 2006","429.74","425.56","430.10","420.11","211.94M","0.98%"
"Oct 30, 2006","425.56","431.89","431.89","424.05","169.28M","-1.47%"
"Oct 27, 2006","431.89","435.47","438.05","431.18","173.07M","-0.88%"
"Oct 26, 2006","435.72","435.84","440.58","432.18","193.42M","-0.03%"
"Oct 25, 2006","435.84","428.37","438.17","425.71","250.93M","1.74%"
"Oct 24, 2006","428.37","422.13","428.97","420.75","199.08M","1.48%"
"Oct 23, 2006","422.13","421.35","423.01","416.55","172.11M","0.19%"
"Oct 20, 2006","421.35","425.35","426.22","419.46","182.25M","-0.94%"
"Oct 19, 2006","425.35","417.74","425.37","417.74","183.18M","1.82%"
"Oct 18, 2006","417.76","420.58","423.85","415.22","175.69M","-0.67%"
"Oct 17, 2006","420.58","423.39","423.52","417.62","162.52M","-0.66%"
"Oct 16, 2006","423.39","414.44","423.75","414.44","176.94M","2.16%"
"Oct 13, 2006","414.44","408.83","417.82","408.83","188.87M","1.37%"
"Oct 12, 2006","408.84","401.46","409.03","401.46","196.93M","1.84%"
"Oct 11, 2006","401.46","406.73","406.73","400.10","190.19M","-1.30%"
"Oct 10, 2006","406.73","400.95","407.99","398.89","220.45M","1.44%"
"Oct 09, 2006","400.95","406.16","410.12","400.36","156.37M","-1.28%"
"Oct 06, 2006","406.16","405.56","406.56","399.63","176.24M","0.15%"
"Oct 05, 2006","405.56","399.94","407.21","399.94","215.29M","1.41%"
"Oct 04, 2006","399.94","393.86","400.45","388.17","279.89M","1.54%"
"Oct 03, 2006","393.86","407.18","407.18","393.26","251.87M","-3.27%"
"Oct 02, 2006","407.18","411.38","414.14","407.00","166.09M","-1.02%"
"Sep 29, 2006","411.38","409.82","413.27","406.42","163.88M","0.38%"
"Sep 28, 2006","409.82","409.58","414.13","408.28","218.85M","0.06%"
"Sep 27, 2006","409.58","403.40","411.01","402.07","239.16M","1.53%"
"Sep 26, 2006","403.41","394.87","403.87","394.09","209.70M","2.16%"
"Sep 25, 2006","394.87","394.27","397.38","386.41","244.99M","0.15%"
"Sep 22, 2006","394.27","396.08","398.63","391.69","171.43M","-0.46%"
"Sep 21, 2006","396.08","390.39","399.19","390.39","194.30M","1.46%"
"Sep 20, 2006","390.39","399.78","401.06","390.01","235.73M","-2.35%"
"Sep 19, 2006","399.78","406.44","408.21","397.00","185.05M","-1.64%"
"Sep 18, 2006","406.44","396.31","408.23","396.31","188.03M","2.56%"
"Sep 15, 2006","396.31","396.31","399.20","394.13","224.76M","0.00%"
"Sep 14, 2006","396.31","403.15","405.19","394.52","205.93M","-1.70%"
"Sep 13, 2006","403.15","396.42","405.95","396.42","195.81M","1.69%"
"Sep 12, 2006","396.44","398.99","402.13","393.74","215.53M","-0.64%"
"Sep 11, 2006","398.99","411.84","411.84","397.25","266.54M","-3.12%"
"Sep 08, 2006","411.86","419.74","421.69","411.85","167.38M","-1.88%"
"Sep 07, 2006","419.74","419.30","421.94","416.58","190.55M","0.10%"
"Sep 06, 2006","419.30","432.09","432.09","418.90","209.89M","-2.98%"
"Sep 05, 2006","432.16","427.79","432.91","425.70","181.93M","1.02%"
"Sep 01, 2006","427.79","423.19","428.36","423.19","117.55M","1.07%"
"Aug 31, 2006","423.25","426.43","427.38","422.27","137.57M","-0.75%"
"Aug 30, 2006","426.43","433.32","433.51","422.72","156.48M","-1.60%"
"Aug 29, 2006","433.36","435.94","435.94","429.72","136.80M","-0.59%"
"Aug 28, 2006","435.94","441.54","441.54","435.54","111.94M","-1.27%"
"Aug 25, 2006","441.54","439.97","446.08","439.97","111.33M","0.36%"
"Aug 24, 2006","439.97","435.14","440.16","434.07","114.60M","1.11%"
"Aug 23, 2006","435.14","441.46","441.46","433.17","103.14M","-1.44%"
"Aug 22, 2006","441.48","439.27","441.53","438.30","116.00M","0.50%"
"Aug 21, 2006","439.27","436.03","440.88","436.03","112.18M","0.74%"
"Aug 18, 2006","436.03","429.59","436.06","427.45","132.05M","1.50%"
"Aug 17, 2006","429.59","430.77","430.77","425.69","152.01M","-0.27%"
"Aug 16, 2006","430.77","434.15","438.05","428.34","146.92M","-0.87%"
"Aug 15, 2006","434.57","434.26","437.47","431.89","134.66M","0.07%"
"Aug 14, 2006","434.26","440.95","440.95","431.56","134.32M","-1.53%"
"Aug 11, 2006","441.02","441.06","441.84","437.43","111.08M","-0.01%"
"Aug 10, 2006","441.07","442.53","442.53","436.91","150.97M","-0.49%"
"Aug 09, 2006","443.22","440.94","449.47","440.94","169.01M","0.52%"
"Aug 08, 2006","440.94","442.08","445.94","440.25","151.44M","-0.26%"
"Aug 07, 2006","442.08","438.68","445.12","437.87","147.92M","0.78%"
"Aug 04, 2006","438.68","441.21","444.32","434.68","156.08M","-0.58%"
"Aug 03, 2006","441.22","443.95","445.83","439.85","177.69M","-0.62%"
"Aug 02, 2006","443.97","442.83","451.10","441.38","192.65M","0.26%"
"Aug 01, 2006","442.83","441.21","443.51","437.41","158.76M","0.37%"
"Jul 31, 2006","441.21","435.48","443.36","435.30","164.21M","1.32%"
"Jul 28, 2006","435.48","435.62","436.92","429.49","157.67M","-0.03%"
"Jul 27, 2006","435.62","437.09","443.17","434.43","193.63M","-0.39%"
"Jul 26, 2006","437.34","430.21","440.79","428.27","219.49M","1.66%"
"Jul 25, 2006","430.21","423.66","431.47","423.66","169.63M","1.55%"
"Jul 24, 2006","423.66","411.56","424.85","411.56","176.31M","2.94%"
"Jul 21, 2006","411.56","417.49","419.33","411.54","228.39M","-1.42%"
"Jul 20, 2006","417.49","425.33","426.82","417.29","164.08M","-1.84%"
"Jul 19, 2006","425.33","422.29","426.90","418.68","159.47M","0.72%"
"Jul 18, 2006","422.30","421.14","426.18","416.85","170.74M","0.28%"
"Jul 17, 2006","421.14","433.03","433.03","418.64","168.06M","-2.75%"
"Jul 14, 2006","433.03","427.86","433.62","424.37","156.62M","1.21%"
"Jul 13, 2006","427.86","430.78","433.28","427.34","154.00M","-0.68%"
"Jul 12, 2006","430.78","431.51","434.05","428.50","143.09M","-0.17%"
"Jul 11, 2006","431.51","423.99","432.83","423.99","129.65M","1.77%"
"Jul 10, 2006","423.99","422.51","428.18","421.25","107.00M","0.35%"
"Jul 07, 2006","422.51","427.88","432.70","421.04","147.34M","-1.26%"
"Jul 06, 2006","427.88","427.37","431.31","426.62","140.52M","0.12%"
"Jul 05, 2006","427.37","425.49","428.83","419.49","153.91M","0.44%"
"Jul 03, 2006","425.49","420.35","426.75","420.35","59.27M","1.22%"
"Jun 30, 2006","420.35","421.23","423.88","419.33","154.68M","-0.21%"
"Jun 29, 2006","421.23","410.32","421.26","410.32","177.48M","2.66%"
"Jun 28, 2006","410.33","402.38","410.83","402.38","162.21M","1.97%"
"Jun 27, 2006","402.39","400.35","407.01","400.35","172.99M","0.51%"
"Jun 26, 2006","400.35","395.83","401.17","393.15","134.31M","1.14%"
"Jun 23, 2006","395.83","389.96","399.05","389.78","215.96M","1.51%"
"Jun 22, 2006","389.96","388.30","391.78","386.15","131.55M","0.43%"
"Jun 21, 2006","388.30","380.97","393.07","380.97","158.80M","1.92%"
"Jun 20, 2006","380.97","383.22","389.27","380.29","144.28M","-0.59%"
"Jun 19, 2006","383.22","395.61","395.61","382.05","157.21M","-3.13%"
"Jun 16, 2006","395.61","397.99","398.99","389.78","167.00M","-0.60%"
"Jun 15, 2006","397.99","384.39","399.99","384.39","200.75M","3.54%"
"Jun 14, 2006","384.39","375.46","384.76","375.40","187.59M","2.38%"
"Jun 13, 2006","375.47","386.21","386.95","374.22","231.06M","-2.79%"
"Jun 12, 2006","386.24","393.44","397.39","385.56","155.75M","-1.84%"
"Jun 09, 2006","393.46","397.19","399.80","390.06","167.69M","-0.94%"
"Jun 08, 2006","397.19","393.62","397.62","381.49","292.70M","0.91%"
"Jun 07, 2006","393.62","407.03","407.03","393.51","197.69M","-3.31%"
"Jun 06, 2006","407.11","406.65","410.72","403.34","174.80M","0.11%"
"Jun 05, 2006","406.65","419.02","422.27","406.42","164.89M","-2.97%"
"Jun 02, 2006","419.08","413.79","419.96","412.53","147.60M","1.28%"
"Jun 01, 2006","413.79","411.95","414.98","406.07","154.14M","0.45%"
"May 31, 2006","411.95","403.82","412.07","402.77","172.84M","2.01%"
"May 30, 2006","403.83","411.15","415.46","403.83","151.44M","-1.79%"
"May 26, 2006","411.17","409.40","412.31","406.97","112.84M","0.43%"
"May 25, 2006","409.40","397.05","411.42","397.05","188.51M","3.11%"
"May 24, 2006","397.05","401.18","404.23","390.29","215.21M","-1.03%"
"May 23, 2006","401.18","401.14","412.65","400.07","220.32M","0.01%"
"May 22, 2006","401.14","402.66","404.87","391.48","195.07M","-0.38%"
"May 19, 2006","402.66","400.02","406.38","393.56","215.96M","0.66%"
"May 18, 2006","400.02","404.74","408.24","400.02","179.33M","-1.22%"
"May 17, 2006","404.95","415.49","415.56","402.19","172.74M","-2.63%"
"May 16, 2006","415.90","414.88","421.19","412.02","152.98M","0.25%"
"May 15, 2006","414.88","422.04","422.04","409.90","173.94M","-1.71%"
"May 12, 2006","422.11","434.61","434.61","421.32","159.32M","-2.88%"
"May 11, 2006","434.61","439.63","443.79","433.64","143.73M","-1.14%"
"May 10, 2006","439.63","436.71","439.75","433.78","129.48M","0.51%"
"May 09, 2006","437.42","434.40","439.13","433.09","125.63M","0.70%"
"May 08, 2006","434.40","435.98","435.98","428.43","128.16M","-0.36%"
"May 05, 2006","435.98","431.63","437.94","431.63","151.74M","1.01%"
"May 04, 2006","431.63","434.42","436.28","425.03","170.61M","-0.64%"
"May 03, 2006","434.42","440.82","440.86","430.95","151.70M","-1.45%"
"May 02, 2006","440.82","431.05","441.02","431.05","151.96M","2.27%"
"May 01, 2006","431.05","425.48","435.76","425.48","130.76M","1.31%"
"Apr 28, 2006","425.48","420.73","429.90","420.73","135.07M","1.13%"
"Apr 27, 2006","420.73","425.04","427.79","412.80","190.34M","-1.01%"
"Apr 26, 2006","425.04","431.02","438.26","424.46","186.09M","-1.39%"
"Apr 25, 2006","431.02","435.77","441.77","426.54","180.26M","-1.09%"
"Apr 24, 2006","435.77","441.89","441.89","433.97","137.89M","-1.38%"
"Apr 21, 2006","441.89","433.05","442.00","433.05","160.90M","2.04%"
"Apr 20, 2006","433.05","436.81","437.95","426.93","166.06M","-0.86%"
"Apr 19, 2006","436.81","430.56","437.37","427.61","150.15M","1.45%"
"Apr 18, 2006","430.57","420.11","431.32","420.11","159.75M","2.49%"
"Apr 17, 2006","420.11","413.81","420.19","413.81","100.81M","1.52%"
"Apr 13, 2006","413.81","412.35","414.33","407.37","96.00M","0.35%"
"Apr 12, 2006","412.35","415.23","417.47","410.86","104.90M","-0.69%"
"Apr 11, 2006","415.23","417.57","423.05","413.96","130.61M","-0.56%"
"Apr 10, 2006","417.57","411.53","418.68","411.53","111.91M","1.47%"
"Apr 07, 2006","411.53","418.47","419.17","410.91","115.49M","-1.66%"
"Apr 06, 2006","418.47","418.07","421.74","415.02","127.26M","0.10%"
"Apr 05, 2006","418.07","412.26","418.07","410.51","131.07M","1.41%"
"Apr 04, 2006","412.26","406.69","412.98","404.47","114.61M","1.37%"
"Apr 03, 2006","406.69","404.78","413.99","404.78","122.80M","0.47%"
"Mar 31, 2006","404.78","409.42","409.42","403.04","131.06M","-1.13%"
"Mar 30, 2006","409.42","409.62","413.24","408.07","129.19M","-0.05%"
"Mar 29, 2006","409.62","405.42","410.46","405.26","132.14M","1.04%"
